scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,dist_mean_selected_action,temporal_profile_selected_action,dirp_joint_selected_action,quality_value,plan_control_value,dist_mean_value,temporal_profile_value,dirp_joint_value,cv_occ_selected_action,local_rf_selected_action,plan_rf_selected_action,cv_occ_value,local_rf_value,plan_rf_value,pc_occupancy_robust_selected_action,pc_occupancy_robust_value,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield,risk_delta_l1,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,teacher_bucket,quality_accept,cv_occ_accept,local_rf_accept,plan_rf_accept,v44_robust_accept,current_risk_all_zero,cv_to_local_local_only,cv_to_local_cv_only,local_to_plan_plan_only,local_to_plan_local_only,v44robust_to_plan_plan_only,v44robust_to_plan_v44_only,teacher_bucket_v46,plan_control_accept,dist_mean_accept,temporal_profile_accept,dirp_joint_accept,plan_to_dist_mean_dist_mean_only,plan_to_dist_mean_plan_only,plan_to_temporal_profile_temporal_profile_only,plan_to_temporal_profile_plan_only,plan_to_dirp_joint_dirp_joint_only,plan_to_dirp_joint_plan_only,plan_control_material_miss,dist_mean_material_miss,temporal_profile_material_miss,dirp_joint_material_miss
48428a15cb2d56c8,4,0,5,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4d08ab0578415b3b,4,0,6,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58c0557c53635354,4,0,6,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58e646ea48eb59d3,4,0,18,1,22,0.0003097406474874,-1,-1,-1,-1,-1,-0.0300329858478032,-0.1205282696373149,-0.1339661346309575,-0.0493388611249101,-0.0588654602661723,-1,-1,-1,-0.116349959694798,-0.0967747760001247,-0.1205282696373149,-1,-0.1407766246503641,-0.0153086110949516,-0.0151636824011802,-0.0160774886608123,-0.018575832247734,-0.0145448297262191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9d7dd692cec75a40,4,0,17,1,6,-0.0009404101041611,-1,6,6,6,6,-0.021541159800018,0.0243416950120463,0.0374705284476962,0.0260263398498992,0.0188210622365926,6,6,6,0.0733765021476937,0.01260163513251,0.0243416950120463,6,0.0174959517396465,0.0168339610099792,0.0168339610099792,-0.0049470365047454,0.0168339610099792,0.0168339610099792,0.0001775622367858,0.0,0.0,0.0001775622367858,0.0,0.0,0.0,mild_harm,False,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ad4b812be67052a1,4,0,27,1,23,0.0001918116681274,-1,-1,-1,-1,-1,-0.0957330207310284,-0.2601193224341924,-0.2392760125574766,-0.0751009871250907,-0.0821767033825714,-1,-1,-1,-0.2976825205683887,-0.2335160195759722,-0.2601193224341924,-1,-0.2470246049492193,-0.0358164310455322,-0.0337201058864593,0.0011009722948074,-0.0215581953525543,-0.0343360900878906,0.7504000067710876,0.0,0.0,-0.7504000067710876,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
de3f8268d1675268,4,0,10,0,21,0.0,21,21,21,21,21,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0156455401028937,21,21,21,0.0156455401028937,0.0156455401028937,0.0156455401028937,21,0.0156455401028937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f110d20f7a7957b7,4,0,17,1,6,-9.978644736091669e-06,-1,6,6,6,6,-0.00392783940593,0.0769380861870406,0.0655774321201377,0.0650958823797221,0.0478937103077453,6,6,6,0.1331975736031304,0.0690414207725206,0.0769380861870406,6,0.1039344804578909,0.0243196785449981,0.0243496298789978,0.0091176033020019,0.024269700050354,0.0243412852287292,3.49879264831543e-05,0.0,0.0,-3.49879264831543e-05,0.0,0.0,0.0,mild_harm,False,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
4fc4718214135eee,4,0,12,1,9,0.989265655384527,-1,-1,-1,-1,-1,-0.067279524546795,-0.0409357813046822,-0.0332501613565541,-0.0628103226262751,-0.074277449532671,-1,-1,-1,-0.1334735796412641,-0.0076410826560799,-0.0409357813046822,9,0.0082922488769555,-0.0117397308349609,0.0141895711421966,0.0600156486034393,-0.0415816903114318,-0.0014560371637344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,False,False,False,True,True,False,False,False,False,False,True,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
5d64681dd478516a,4,0,27,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629734efb5f5564c,4,0,20,1,10,0.0004178750086341,-1,-1,-1,-1,-1,-0.0190214035696931,-0.0940993246209156,-0.10621072720212,-0.0567256443598972,-0.0913254239769807,10,-1,-1,0.1134724563295936,-0.0831736662836672,-0.0940993246209156,10,0.1074427748996776,0.0234982371330261,0.0158284604549407,0.0234982371330261,0.0234982371330261,0.0234982371330261,0.0732828378677368,0.0,0.0,0.0732828378677368,0.0,0.0,0.0,positive_le_0.001,False,True,False,False,True,False,False,True,False,False,False,True,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69244009b6eb50bf,4,0,13,1,17,-4.581917114554468e-05,-1,-1,-1,17,-1,-0.0476588496896652,-0.2103760450842181,-0.2366261082005919,0.0007660993784415,-0.0516501901700657,-1,-1,-1,-0.012436168421969,-0.1919921848241683,-0.2103760450842181,-1,-0.2286763067781225,0.0062468647956848,-0.0509795248508453,-0.0361378788948059,-0.0365965366363525,-0.0546874105930328,0.1282920241355896,0.0,0.0,-0.1282920241355896,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,True,False,False,False,True,False,False,False,False,False,False,False
908340fb165954b2,4,0,14,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9229af9b7f1c5848,4,0,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
beeb2d538d7f53d8,4,0,18,1,3,0.0002613140884786,-1,-1,-1,-1,-1,-0.0336487741032376,-0.1897536190412139,-0.2149360934333425,-0.2222855734431824,-0.2727264168738121,-1,-1,-1,-0.4005120235670644,-0.1681375398162173,-0.1897536190412139,-1,-0.4332343345517013,-0.0650644600391388,-0.0650644600391388,-0.0650644600391388,-0.0650644600391388,-0.0594519674777984,0.0320392847061157,0.0,0.0,0.0320392847061157,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fbd37ced14a15418,4,0,17,1,7,0.0001307986882864,-1,7,7,7,7,-0.0013284855296864,0.0980265107308188,0.1140532825982698,0.0978902725602821,0.1316433545270168,7,7,7,0.1313045912480295,0.087736557187926,0.0980265107308188,7,0.1524046376154113,0.0235229432582855,0.0235254168510437,0.0244835019111633,0.0235219299793243,0.0235270857810974,0.2677954435348511,0.0,0.0,0.2677954435348511,0.0,0.0,0.0,positive_le_0.001,False,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
ff54f555627f5338,4,0,14,1,9,-0.0005246792767196,-1,9,9,9,9,-0.0089218557559596,0.0690063912045429,0.1190087718277695,0.0323032410050887,0.0561187501257672,9,9,9,0.095613325122876,0.0643941528093333,0.0690063912045429,9,0.0236378221401251,0.0185396671295166,-0.0545560270547866,0.0057703107595443,0.0218234658241271,0.0277206599712371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
052f0d46a5c059a1,4,0,12,1,0,0.0031051245564599,0,0,0,0,0,0.1238795508529339,0.0417836723928149,0.1107286660429251,0.1981434354539138,0.2593909063695786,0,0,0,0.1000039668870974,0.0420490532071706,0.0417836723928149,0,0.2986101980060441,-0.0042344033718109,0.009850338101387,0.058215782046318,0.0414118319749832,0.0137481540441513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
0af516a5b2725ac6,4,0,12,0,23,-0.0001615021092407,-1,-1,-1,-1,-1,-0.1102702506341533,-0.2071348679709234,-0.2238817078808518,-0.1607726009705327,-0.2562940927416026,-1,-1,-1,-0.1691278824367084,-0.1985947150870465,-0.2071348679709234,-1,-0.2126686077580288,-0.0104386061429977,-0.0120375901460647,-0.0178387314081192,-0.0176547020673751,-0.013220876455307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103c7d249ab154af,4,0,17,1,9,0.9936651484772564,9,9,9,9,9,0.0763366112536916,0.0496724985146201,0.0271378629249446,0.0949092612681921,0.1163169416749183,9,9,9,0.0255304370119695,0.0471350606268453,0.0496724985146201,9,0.2158927623304338,-0.0090106427669525,-0.0090106427669525,0.050145573914051,-0.0020930990576744,-0.0090106427669525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,True,True,True,True,True,True,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
30c657863dc05485,4,0,9,1,2,2.020336450465309,-1,2,2,2,2,-0.0281779407682552,0.8382906754839302,0.825669676735657,2.033124107040777,1.911314467279268,2,2,2,0.6540311852701332,0.5897045902260871,0.8382906754839302,2,0.7393808984544996,0.1209921091794967,0.1182388216257095,0.1234002113342285,0.1234002113342285,0.1173847317695617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,True,True,True,True,True,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
431f7c6b100d5249,4,0,8,1,21,-9.228673037142698e-05,21,21,21,21,21,0.0331027502355856,0.0202779399551626,0.0256925750549339,0.042310246523399,0.0244489131867298,-1,21,21,-0.333287623972721,0.0187885437409039,0.0202779399551626,-1,-0.226252785927602,-0.0649805665016174,-0.0447154641151428,0.0095795691013336,-0.0135347992181777,-0.0607652068138122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,False,True,True,False,True,True,False,False,False,True,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
4ace61964e9f5b4b,4,0,5,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5098ce6b12fa5143,4,0,9,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52092728a1c1574f,4,0,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58f2e39eebc65d24,4,0,9,1,0,0.0098007870477623,-1,-1,-1,-1,-1,-0.047777999265593,-0.0460238094509961,-0.0472377058138446,-0.0482515982265297,-0.0469477763123858,-1,-1,-1,-0.0429108412659896,-0.0460418916762097,-0.0460238094509961,-1,-0.0453606944170979,0.0008632540702819,0.0001971721649169,0.0002457499504089,0.000173196196556,-0.0017184615135192,0.0291493535041809,0.0,0.0130339264869689,0.0161154270172119,0.0,0.0,0.0,positive_0.001_to_0.01,False,False,False,False,False,False,False,False,False,False,False,False,positive_0p001_to_0p01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5a917f5bb8815bd0,4,0,2,1,7,0.2376334074385464,-1,-1,-1,-1,-1,-0.074370859853893,-0.2213709260149181,-0.251996230648054,-0.0201327579224072,-0.0948037937215001,7,-1,-1,0.615150341517668,-0.1860787625913728,-0.2213709260149181,7,0.3416812464842225,0.1222889721393585,0.0896705985069274,0.0020211637020111,-0.0330278947949409,0.1146087050437927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,True,False,False,True,True,False,True,False,False,False,True,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
6429eb85b6ba5938,4,0,17,1,6,-4.805480735781131e-05,6,6,6,6,6,0.0599828962407115,0.2004500969902906,0.2277806691429523,0.2282000599355162,0.1903119112097444,6,6,6,0.0879562667274998,0.1756913029567174,0.2004500969902906,6,0.2856924796732296,0.0049611777067184,0.0059700161218643,0.0461948215961456,0.0478492677211761,0.0007971078157424,0.0737078189849853,0.0,0.0561939477920532,0.0175138711929321,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
6b416b289a3b5858,4,0,16,1,6,-0.0001057195663918,6,6,6,6,6,0.1623909938184209,0.2653371659196398,0.2923395559024262,0.4037138374296976,0.4920119252807702,6,6,6,0.236152629477986,0.2476733509556773,0.2653371659196398,6,0.1691089145468867,0.0130818784236907,0.0131293833255767,0.0167126655578613,-0.006587415933609,0.0128716528415679,0.0212446451187133,0.0,0.0,-0.0212446451187133,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
6e9b901524355c0b,4,0,21,1,21,-0.0001405817615636,-1,-1,-1,-1,-1,-0.0144995712150539,-0.0364124440056389,-0.0635654427656424,-0.0470921457851249,-0.0197360196442852,-1,-1,-1,-0.1025070616733022,-0.0460072687814189,-0.0364124440056389,-1,-0.0675640667367738,-0.0156084299087524,0.0086563378572463,-0.0177565962076187,-0.0156084299087524,-0.0156084299087524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8834fc612e1d524c,4,0,8,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9ddade724a6a54e2,4,0,16,1,3,0.9292438401492256,3,3,3,3,3,0.0054236637686803,0.1918463631861589,0.252491990535762,0.1707602545813248,0.2778864001293281,3,3,3,0.0067533152400244,0.166711677413832,0.1918463631861589,3,0.2865748918278046,0.0002358257770538,0.085505411028862,0.000845730304718,0.0078375488519668,-0.0005493015050888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,True,True,True,True,True,True,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
a5fc167ac3e45fec,4,0,17,0,0,-0.0001269786208872,0,-1,-1,-1,-1,0.0002676043668692,-0.1123422897129968,-0.1305082597556248,-0.013989619731434,-0.0336869524542782,-1,-1,-1,-0.0283273615442904,-0.0938232448119489,-0.1123422897129968,-1,-0.2204876502571827,-0.0050714164972305,0.0073268190026283,-0.0513830780982971,-0.0421046465635299,-0.0006235167384147,0.0045968294143676,0.0,0.0,-0.0045968294143676,0.0,0.0,0.0,mild_harm,True,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bcb7ec6d46f45180,4,0,17,0,4,-0.0002300234297289,-1,-1,-1,-1,4,-0.0209094323826611,-0.0587966712808911,-0.0491882405481744,-0.0144907755561678,0.0056835204636929,-1,-1,-1,-0.0517993733253445,-0.0552918338643531,-0.0587966712808911,-1,-0.0371416763175199,-0.0054784417152404,-0.0056948512792587,-0.0023002177476882,0.0008928179740905,-0.0060002207756042,0.003279685974121,0.0,0.0,0.003279685974121,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,True,False,False,False,False,True,False,False,False,False,False
c25f5ca801be5075,4,0,4,0,8,-1.538959369074e-05,-1,-1,-1,-1,-1,-0.0331559313859462,-0.0310805901686712,-0.0297523864341995,-0.0301638787705762,-0.0315424997914884,8,-1,-1,0.0012800318046571,-0.0312092201460342,-0.0310805901686712,-1,-0.0284492049899028,0.0061073303222656,0.0027540922164916,0.001823678612709,0.0013058334589004,-0.0011516511440277,0.052918117493391,0.0,0.0,0.052918117493391,0.0,0.0,0.0,mild_harm,False,True,False,False,False,False,False,True,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d0da55bb38fb5e83,4,0,3,1,5,0.0001831561706144,5,-1,-1,-1,-1,0.0118771010283916,-0.3102103387673742,-0.3151461194723221,-0.5436204817500342,-0.4809906738453984,-1,-1,-1,-0.0833509594469105,-0.3633858058382212,-0.3102103387673742,5,0.0415658269283765,-0.0168890357017517,-0.0325688123703002,-0.0428073108196258,0.0272729098796844,-0.0352174639701843,0.0507596731185913,0.0,0.0,0.0507596731185913,0.0,0.0,0.0,positive_le_0.001,True,False,False,False,True,False,False,False,False,False,False,True,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e056339b5ad457ea,4,0,17,0,4,-1.9974818360246616e-05,-1,-1,-1,4,4,-0.0203649952164086,-0.0443109033585428,-0.0468696755769034,0.0076227290922867,0.0036239260141339,-1,-1,-1,-0.0440217689985431,-0.0414343073846427,-0.0443109033585428,-1,-0.0256190100229493,-0.0041956156492233,-0.0044049024581909,-0.0004122406244277,0.0028908550739288,-0.0047125369310379,0.0026239156723022,0.0,0.0,0.0026239156723022,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,True,True,False,False,True,False,True,False,False,False,False,False
03a7c978d0165fa2,4,0,20,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102e8bfe5f555974,4,0,19,1,22,-2.479011844847001e-05,22,22,22,22,22,0.0421991023531082,0.0376659060822134,0.0370743978808647,0.046740363455929,0.0467123287759134,22,22,22,0.0361568551822857,0.0382971617323298,0.0376659060822134,22,0.0353249362896251,-0.0010716132819652,-0.0010716132819652,-0.0010716132819652,-0.0010716132819652,-0.0010716132819652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
11579a9c240a5c77,4,0,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1c8a733cea4d5aed,4,0,28,1,11,0.0014269439846277,-1,-1,-1,-1,-1,-0.012279365479871,-0.0644445970856179,-0.071692372078113,-0.0791973158946122,-0.0889726495856088,-1,-1,-1,-0.0804342746476876,-0.0589036082096781,-0.0644445970856179,-1,-0.0898181061861958,-0.0120875090360641,-0.0120875090360641,-0.0120875090360641,-0.0120875090360641,-0.0120875090360641,0.1437530517578125,0.0,0.0,-0.1437530517578125,0.0,0.0,0.0,positive_0.001_to_0.01,False,False,False,False,False,False,False,False,False,False,False,False,positive_0p001_to_0p01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
